YYYY,DOY,HR,MN,SYMH
2018,232,18,42,-13
2018,232,18,43,-14
2018,232,18,44,-14
2018,232,18,45,-14
2018,232,18,46,-14
2018,232,18,47,-14
2018,232,18,48,-15
2018,232,18,49,-16
2018,232,18,50,-15
2018,232,18,51,-15
2018,232,18,52,-15
2018,232,18,53,-14
2018,232,18,54,-13
2018,232,18,55,-14
2018,232,18,56,-13
2018,232,18,57,-14
2018,232,18,58,-14
2018,232,18,59,-14
2018,232,19,0,-14
2018,232,19,1,-14
2018,232,19,2,-15
2018,232,19,3,-15
2018,232,19,4,-15
2018,232,19,5,-16
2018,232,19,6,-18
2018,232,19,7,-19
2018,232,19,8,-19
2018,232,19,9,-20
2018,232,19,10,-21
2018,232,19,11,-21
2018,232,19,12,-22
2018,232,19,13,-23
2018,232,19,14,-24
2018,232,19,15,-25
2018,232,19,16,-24
2018,232,19,17,-25
2018,232,19,18,-25
2018,232,19,19,-25
2018,232,19,20,-25
2018,232,19,21,-25
2018,232,19,22,-24
2018,232,19,23,-24
2018,232,19,24,-24
2018,232,19,25,-23
2018,232,19,26,-22
2018,232,19,27,-21
2018,232,19,28,-21
2018,232,19,29,-21
2018,232,19,30,-21
2018,232,19,31,-20
2018,232,19,32,-19
2018,232,19,33,-19
2018,232,19,34,-19
2018,232,19,35,-18
2018,232,19,36,-18
2018,232,19,37,-18
2018,232,19,38,-18
2018,232,19,39,-17
2018,232,19,40,-17
2018,232,19,41,-16
2018,232,19,42,-15
2018,232,19,43,-14
2018,232,19,44,-13
2018,232,19,45,-14
2018,232,19,46,-13
2018,232,19,47,-14
2018,232,19,48,-14
2018,232,19,49,-15
2018,232,19,50,-15
2018,232,19,51,-14
2018,232,19,52,-14
2018,232,19,53,-13
2018,232,19,54,-15
2018,232,19,55,-15
2018,232,19,56,-16
2018,232,19,57,-16
2018,232,19,58,-17
2018,232,19,59,-17
2018,232,20,0,-16
2018,232,20,1,-15
2018,232,20,2,-14
2018,232,20,3,-14
2018,232,20,4,-13
2018,232,20,5,-14
2018,232,20,6,-16
2018,232,20,7,-15
2018,232,20,8,-15
2018,232,20,9,-15
2018,232,20,10,-15
2018,232,20,11,-15
2018,232,20,12,-14
2018,232,20,13,-14
2018,232,20,14,-14
2018,232,20,15,-14
2018,232,20,16,-14
2018,232,20,17,-14
2018,232,20,18,-14
2018,232,20,19,-13
2018,232,20,20,-13
2018,232,20,21,-12
2018,232,20,22,-12
2018,232,20,23,-12
2018,232,20,24,-11
2018,232,20,25,-11
2018,232,20,26,-12
2018,232,20,27,-11
2018,232,20,28,-11
2018,232,20,29,-11
2018,232,20,30,-12
2018,232,20,31,-11
2018,232,20,32,-11
2018,232,20,33,-11
2018,232,20,34,-12
2018,232,20,35,-11
2018,232,20,36,-11
2018,232,20,37,-11
2018,232,20,38,-11
2018,232,20,39,-12
2018,232,20,40,-11
2018,232,20,41,-12
2018,232,20,42,-12
2018,232,20,43,-11
2018,232,20,44,-11
2018,232,20,45,-11
2018,232,20,46,-11
2018,232,20,47,-11
2018,232,20,48,-11
2018,232,20,49,-11
2018,232,20,50,-10
2018,232,20,51,-10
2018,232,20,52,-10
2018,232,20,53,-10
2018,232,20,54,-10
2018,232,20,55,-11
2018,232,20,56,-11
2018,232,20,57,-11
2018,232,20,58,-11
2018,232,20,59,-11
2018,232,21,0,-11
2018,232,21,1,-11
2018,232,21,2,-11
2018,232,21,3,-11
2018,232,21,4,-12
2018,232,21,5,-12
2018,232,21,6,-12
2018,232,21,7,-11
2018,232,21,8,-12
2018,232,21,9,-12
2018,232,21,10,-13
2018,232,21,11,-13
2018,232,21,12,-13
2018,232,21,13,-13
2018,232,21,14,-12
2018,232,21,15,-13
2018,232,21,16,-12
2018,232,21,17,-13
2018,232,21,18,-13
2018,232,21,19,-13
2018,232,21,20,-13
2018,232,21,21,-14
2018,232,21,22,-14
2018,232,21,23,-14
2018,232,21,24,-14
2018,232,21,25,-14
2018,232,21,26,-14
2018,232,21,27,-14
2018,232,21,28,-14
2018,232,21,29,-14
2018,232,21,30,-14
2018,232,21,31,-14
2018,232,21,32,-14
2018,232,21,33,-14
2018,232,21,34,-14
2018,232,21,35,-14
2018,232,21,36,-14
2018,232,21,37,-14
2018,232,21,38,-14
2018,232,21,39,-15
2018,232,21,40,-15
2018,232,21,41,-15
2018,232,21,42,-15
2018,232,21,43,-16
2018,232,21,44,-16
2018,232,21,45,-16
2018,232,21,46,-16
2018,232,21,47,-17
2018,232,21,48,-18
2018,232,21,49,-17
2018,232,21,50,-18
2018,232,21,51,-18
2018,232,21,52,-18
2018,232,21,53,-17
2018,232,21,54,-18
2018,232,21,55,-19
2018,232,21,56,-19
2018,232,21,57,-19
2018,232,21,58,-19
2018,232,21,59,-19
2018,232,22,0,-18
2018,232,22,1,-18
2018,232,22,2,-17
2018,232,22,3,-17
2018,232,22,4,-16
2018,232,22,5,-16
2018,232,22,6,-15
2018,232,22,7,-16
2018,232,22,8,-18
2018,232,22,9,-17
2018,232,22,10,-18
2018,232,22,11,-19
2018,232,22,12,-18
2018,232,22,13,-18
2018,232,22,14,-17
2018,232,22,15,-17
2018,232,22,16,-17
2018,232,22,17,-17
2018,232,22,18,-17
2018,232,22,19,-17
2018,232,22,20,-18
2018,232,22,21,-18
2018,232,22,22,-19
2018,232,22,23,-19
2018,232,22,24,-20
2018,232,22,25,-19
2018,232,22,26,-19
2018,232,22,27,-19
2018,232,22,28,-19
2018,232,22,29,-18
2018,232,22,30,-17
2018,232,22,31,-17
2018,232,22,32,-16
2018,232,22,33,-15
2018,232,22,34,-15
2018,232,22,35,-15
2018,232,22,36,-15
2018,232,22,37,-15
2018,232,22,38,-16
2018,232,22,39,-16
2018,232,22,40,-16
2018,232,22,41,-16
2018,232,22,42,-16
2018,232,22,43,-16
2018,232,22,44,-16
2018,232,22,45,-16
2018,232,22,46,-16
2018,232,22,47,-16
2018,232,22,48,-16
2018,232,22,49,-17
2018,232,22,50,-17
2018,232,22,51,-18
2018,232,22,52,-17
2018,232,22,53,-16
2018,232,22,54,-16
2018,232,22,55,-16
2018,232,22,56,-16
2018,232,22,57,-16
2018,232,22,58,-16
2018,232,22,59,-16
2018,232,23,0,-16
2018,232,23,1,-16
2018,232,23,2,-16
2018,232,23,3,-16
2018,232,23,4,-16
2018,232,23,5,-16
2018,232,23,6,-16
2018,232,23,7,-16
2018,232,23,8,-15
2018,232,23,9,-15
2018,232,23,10,-16
2018,232,23,11,-16
2018,232,23,12,-15
2018,232,23,13,-15
2018,232,23,14,-15
2018,232,23,15,-15
2018,232,23,16,-15
2018,232,23,17,-16
2018,232,23,18,-16
2018,232,23,19,-15
2018,232,23,20,-15
2018,232,23,21,-15
2018,232,23,22,-15
2018,232,23,23,-16
2018,232,23,24,-17
2018,232,23,25,-17
2018,232,23,26,-17
2018,232,23,27,-17
2018,232,23,28,-17
2018,232,23,29,-17
2018,232,23,30,-18
2018,232,23,31,-18
2018,232,23,32,-18
2018,232,23,33,-18
2018,232,23,34,-18
2018,232,23,35,-18
2018,232,23,36,-17
2018,232,23,37,-16
2018,232,23,38,-17
2018,232,23,39,-17
2018,232,23,40,-16
2018,232,23,41,-15
2018,232,23,42,-15
2018,232,23,43,-15
2018,232,23,44,-16
2018,232,23,45,-16
2018,232,23,46,-17
2018,232,23,47,-17
2018,232,23,48,-16
2018,232,23,49,-16
2018,232,23,50,-16
2018,232,23,51,-15
2018,232,23,52,-15
2018,232,23,53,-16
2018,232,23,54,-16
2018,232,23,55,-16
2018,232,23,56,-16
2018,232,23,57,-16
2018,232,23,58,-16
2018,232,23,59,-16
2018,233,0,0,-16
2018,233,0,1,-16
2018,233,0,2,-16
2018,233,0,3,-16
2018,233,0,4,-17
2018,233,0,5,-17
2018,233,0,6,-17
2018,233,0,7,-17
2018,233,0,8,-18
2018,233,0,9,-19
2018,233,0,10,-19
2018,233,0,11,-19
2018,233,0,12,-19
2018,233,0,13,-19
2018,233,0,14,-19
2018,233,0,15,-19
2018,233,0,16,-18
2018,233,0,17,-18
2018,233,0,18,-18
2018,233,0,19,-19
2018,233,0,20,-19
2018,233,0,21,-19
2018,233,0,22,-19
2018,233,0,23,-18
2018,233,0,24,-18
2018,233,0,25,-18
2018,233,0,26,-18
2018,233,0,27,-18
2018,233,0,28,-19
2018,233,0,29,-18
2018,233,0,30,-18
2018,233,0,31,-18
2018,233,0,32,-18
2018,233,0,33,-18
2018,233,0,34,-18
2018,233,0,35,-17
2018,233,0,36,-17
2018,233,0,37,-17
2018,233,0,38,-17
2018,233,0,39,-17
2018,233,0,40,-17
2018,233,0,41,-16
2018,233,0,42,-16
2018,233,0,43,-16
2018,233,0,44,-16
2018,233,0,45,-16
2018,233,0,46,-16
2018,233,0,47,-16
2018,233,0,48,-16
2018,233,0,49,-16
2018,233,0,50,-16
2018,233,0,51,-16
2018,233,0,52,-15
2018,233,0,53,-13
2018,233,0,54,-13
2018,233,0,55,-14
2018,233,0,56,-15
2018,233,0,57,-15
2018,233,0,58,-14
2018,233,0,59,-14
2018,233,1,0,-14
2018,233,1,1,-14
2018,233,1,2,-15
2018,233,1,3,-15
2018,233,1,4,-15
2018,233,1,5,-15
2018,233,1,6,-15
2018,233,1,7,-15
2018,233,1,8,-15
2018,233,1,9,-15
2018,233,1,10,-15
2018,233,1,11,-16
2018,233,1,12,-16
2018,233,1,13,-16
2018,233,1,14,-15
2018,233,1,15,-16
2018,233,1,16,-16
2018,233,1,17,-15
2018,233,1,18,-14
2018,233,1,19,-14
2018,233,1,20,-13
2018,233,1,21,-14
2018,233,1,22,-15
2018,233,1,23,-15
2018,233,1,24,-15
2018,233,1,25,-14
2018,233,1,26,-14
2018,233,1,27,-15
2018,233,1,28,-16
2018,233,1,29,-16
2018,233,1,30,-16
2018,233,1,31,-15
2018,233,1,32,-14
2018,233,1,33,-14
2018,233,1,34,-14
2018,233,1,35,-13
2018,233,1,36,-13
2018,233,1,37,-13
2018,233,1,38,-13
2018,233,1,39,-14
2018,233,1,40,-14
2018,233,1,41,-13
2018,233,1,42,-14
2018,233,1,43,-14
2018,233,1,44,-15
2018,233,1,45,-14
2018,233,1,46,-14
2018,233,1,47,-14
2018,233,1,48,-14
2018,233,1,49,-15
2018,233,1,50,-14
2018,233,1,51,-14
2018,233,1,52,-14
2018,233,1,53,-14
2018,233,1,54,-14
2018,233,1,55,-13
2018,233,1,56,-13
2018,233,1,57,-12
2018,233,1,58,-12
2018,233,1,59,-12
2018,233,2,0,-12
2018,233,2,1,-12
2018,233,2,2,-11
2018,233,2,3,-11
2018,233,2,4,-11
2018,233,2,5,-11
2018,233,2,6,-11
2018,233,2,7,-11
2018,233,2,8,-11
2018,233,2,9,-12
2018,233,2,10,-11
2018,233,2,11,-11
2018,233,2,12,-12
2018,233,2,13,-12
2018,233,2,14,-11
2018,233,2,15,-11
2018,233,2,16,-11
2018,233,2,17,-11
2018,233,2,18,-11
2018,233,2,19,-11
2018,233,2,20,-12
2018,233,2,21,-12
2018,233,2,22,-11
2018,233,2,23,-11
2018,233,2,24,-11
2018,233,2,25,-12
2018,233,2,26,-12
2018,233,2,27,-12
2018,233,2,28,-11
2018,233,2,29,-11
2018,233,2,30,-11
2018,233,2,31,-11
2018,233,2,32,-11
2018,233,2,33,-11
2018,233,2,34,-11
2018,233,2,35,-11
2018,233,2,36,-11
2018,233,2,37,-10
2018,233,2,38,-10
2018,233,2,39,-10
2018,233,2,40,-10
2018,233,2,41,-9
2018,233,2,42,-9
2018,233,2,43,-9
2018,233,2,44,-10
2018,233,2,45,-11
2018,233,2,46,-11
2018,233,2,47,-11
2018,233,2,48,-11
2018,233,2,49,-11
2018,233,2,50,-11
2018,233,2,51,-11
2018,233,2,52,-11
2018,233,2,53,-10
2018,233,2,54,-10
2018,233,2,55,-10
2018,233,2,56,-10
2018,233,2,57,-10
2018,233,2,58,-10
2018,233,2,59,-9
2018,233,3,0,-9
2018,233,3,1,-9
2018,233,3,2,-9
2018,233,3,3,-9
2018,233,3,4,-9
2018,233,3,5,-9
2018,233,3,6,-9
2018,233,3,7,-9
2018,233,3,8,-9
2018,233,3,9,-9
2018,233,3,10,-9
2018,233,3,11,-8
2018,233,3,12,-8
2018,233,3,13,-8
2018,233,3,14,-8
2018,233,3,15,-8
2018,233,3,16,-8
2018,233,3,17,-9
2018,233,3,18,-9
2018,233,3,19,-9
2018,233,3,20,-10
2018,233,3,21,-9
2018,233,3,22,-9
2018,233,3,23,-9
2018,233,3,24,-8
2018,233,3,25,-9
2018,233,3,26,-8
2018,233,3,27,-9
2018,233,3,28,-9
2018,233,3,29,-9
2018,233,3,30,-9
2018,233,3,31,-9
2018,233,3,32,-10
2018,233,3,33,-10
2018,233,3,34,-10
2018,233,3,35,-10
2018,233,3,36,-11
2018,233,3,37,-11
2018,233,3,38,-11
2018,233,3,39,-10
2018,233,3,40,-10
2018,233,3,41,-9
2018,233,3,42,-9
2018,233,3,43,-9
2018,233,3,44,-9
2018,233,3,45,-9
2018,233,3,46,-9
2018,233,3,47,-9
2018,233,3,48,-9
2018,233,3,49,-9
2018,233,3,50,-9
2018,233,3,51,-9
2018,233,3,52,-8
2018,233,3,53,-8
2018,233,3,54,-8
2018,233,3,55,-8
2018,233,3,56,-8
2018,233,3,57,-8
2018,233,3,58,-8
2018,233,3,59,-8
2018,233,4,0,-9
2018,233,4,1,-9
2018,233,4,2,-9
2018,233,4,3,-9
2018,233,4,4,-9
2018,233,4,5,-9
2018,233,4,6,-9
2018,233,4,7,-9
2018,233,4,8,-9
2018,233,4,9,-8
2018,233,4,10,-8
2018,233,4,11,-8
2018,233,4,12,-8
2018,233,4,13,-8
2018,233,4,14,-9
2018,233,4,15,-9
2018,233,4,16,-9
2018,233,4,17,-10
2018,233,4,18,-10
2018,233,4,19,-9
2018,233,4,20,-9
2018,233,4,21,-9
2018,233,4,22,-9
2018,233,4,23,-8
2018,233,4,24,-8
2018,233,4,25,-8
2018,233,4,26,-8
2018,233,4,27,-8
2018,233,4,28,-9
2018,233,4,29,-9
2018,233,4,30,-9
2018,233,4,31,-8
2018,233,4,32,-9
2018,233,4,33,-9
2018,233,4,34,-9
2018,233,4,35,-9
2018,233,4,36,-10
2018,233,4,37,-10
2018,233,4,38,-11
2018,233,4,39,-11
2018,233,4,40,-10
2018,233,4,41,-10
2018,233,4,42,-9
2018,233,4,43,-9
2018,233,4,44,-10
2018,233,4,45,-10
2018,233,4,46,-10
2018,233,4,47,-10
2018,233,4,48,-10
2018,233,4,49,-9
2018,233,4,50,-9
2018,233,4,51,-9
2018,233,4,52,-9
2018,233,4,53,-9
2018,233,4,54,-8
2018,233,4,55,-8
2018,233,4,56,-8
2018,233,4,57,-8
2018,233,4,58,-8
2018,233,4,59,-8
2018,233,5,0,-8
2018,233,5,1,-8
2018,233,5,2,-8
2018,233,5,3,-8
2018,233,5,4,-8
2018,233,5,5,-7
2018,233,5,6,-7
2018,233,5,7,-7
2018,233,5,8,-8
2018,233,5,9,-8
2018,233,5,10,-8
2018,233,5,11,-8
2018,233,5,12,-8
2018,233,5,13,-8
2018,233,5,14,-8
2018,233,5,15,-9
2018,233,5,16,-9
2018,233,5,17,-9
2018,233,5,18,-10
2018,233,5,19,-10
2018,233,5,20,-10
2018,233,5,21,-10
2018,233,5,22,-9
2018,233,5,23,-9
2018,233,5,24,-10
2018,233,5,25,-10
2018,233,5,26,-10
2018,233,5,27,-11
2018,233,5,28,-11
2018,233,5,29,-11
2018,233,5,30,-11
2018,233,5,31,-11
2018,233,5,32,-10
2018,233,5,33,-10
2018,233,5,34,-10
2018,233,5,35,-10
2018,233,5,36,-11
2018,233,5,37,-11
2018,233,5,38,-10
2018,233,5,39,-10
2018,233,5,40,-10
2018,233,5,41,-10
2018,233,5,42,-10
2018,233,5,43,-10
2018,233,5,44,-10
2018,233,5,45,-10
2018,233,5,46,-11
2018,233,5,47,-11
2018,233,5,48,-11
2018,233,5,49,-10
2018,233,5,50,-10
2018,233,5,51,-9
2018,233,5,52,-10
2018,233,5,53,-10
2018,233,5,54,-9
2018,233,5,55,-9
2018,233,5,56,-10
2018,233,5,57,-9
2018,233,5,58,-8
2018,233,5,59,-8
2018,233,6,0,-8
2018,233,6,1,-9
2018,233,6,2,-9
2018,233,6,3,-9
2018,233,6,4,-9
2018,233,6,5,-9
2018,233,6,6,-9
2018,233,6,7,-9
2018,233,6,8,-10
2018,233,6,9,-10
2018,233,6,10,-10
2018,233,6,11,-10
2018,233,6,12,-10
2018,233,6,13,-10
2018,233,6,14,-10
2018,233,6,15,-10
2018,233,6,16,-11
2018,233,6,17,-11
2018,233,6,18,-11
2018,233,6,19,-12
2018,233,6,20,-11
2018,233,6,21,-11
2018,233,6,22,-11
2018,233,6,23,-12
2018,233,6,24,-11
2018,233,6,25,-11
2018,233,6,26,-11
2018,233,6,27,-11
2018,233,6,28,-11
2018,233,6,29,-11
2018,233,6,30,-11
2018,233,6,31,-11
2018,233,6,32,-12
2018,233,6,33,-12
2018,233,6,34,-11
2018,233,6,35,-11
2018,233,6,36,-11
2018,233,6,37,-11
2018,233,6,38,-11
2018,233,6,39,-11
2018,233,6,40,-10
2018,233,6,41,-10
2018,233,6,42,-10
2018,233,6,43,-11
2018,233,6,44,-10
2018,233,6,45,-10
2018,233,6,46,-10
2018,233,6,47,-10
2018,233,6,48,-10
2018,233,6,49,-10
2018,233,6,50,-10
2018,233,6,51,-10
2018,233,6,52,-11
2018,233,6,53,-11
2018,233,6,54,-11
2018,233,6,55,-11
2018,233,6,56,-11
2018,233,6,57,-12
2018,233,6,58,-11
2018,233,6,59,-11
2018,233,7,0,-11
2018,233,7,1,-12
2018,233,7,2,-11
2018,233,7,3,-11
2018,233,7,4,-11
2018,233,7,5,-10
2018,233,7,6,-10
2018,233,7,7,-9
2018,233,7,8,-9
2018,233,7,9,-8
2018,233,7,10,-7
2018,233,7,11,-7
2018,233,7,12,-7
2018,233,7,13,-8
2018,233,7,14,-8
2018,233,7,15,-8
2018,233,7,16,-8
2018,233,7,17,-9
2018,233,7,18,-8
2018,233,7,19,-9
2018,233,7,20,-9
2018,233,7,21,-8
2018,233,7,22,-8
2018,233,7,23,-8
2018,233,7,24,-8
2018,233,7,25,-8
2018,233,7,26,-8
2018,233,7,27,-8
2018,233,7,28,-8
2018,233,7,29,-9
2018,233,7,30,-9
2018,233,7,31,-9
2018,233,7,32,-9
2018,233,7,33,-9
2018,233,7,34,-9
2018,233,7,35,-9
2018,233,7,36,-9
2018,233,7,37,-9
2018,233,7,38,-8
2018,233,7,39,-8
2018,233,7,40,-8
2018,233,7,41,-8
2018,233,7,42,-8
2018,233,7,43,-8
2018,233,7,44,-8
2018,233,7,45,-7
2018,233,7,46,-7
2018,233,7,47,-7
2018,233,7,48,-7
2018,233,7,49,-6
2018,233,7,50,-6
2018,233,7,51,-5
2018,233,7,52,-6
2018,233,7,53,-6
2018,233,7,54,-6
2018,233,7,55,-6
2018,233,7,56,-6
2018,233,7,57,-6
2018,233,7,58,-6
2018,233,7,59,-6
2018,233,8,0,-7
2018,233,8,1,-7
2018,233,8,2,-8
2018,233,8,3,-7
2018,233,8,4,-7
2018,233,8,5,-7
2018,233,8,6,-7
2018,233,8,7,-7
2018,233,8,8,-7
2018,233,8,9,-8
2018,233,8,10,-7
2018,233,8,11,-7
2018,233,8,12,-7
2018,233,8,13,-7
2018,233,8,14,-7
2018,233,8,15,-7
2018,233,8,16,-8
2018,233,8,17,-8
2018,233,8,18,-8
2018,233,8,19,-7
2018,233,8,20,-7
2018,233,8,21,-7
2018,233,8,22,-7
2018,233,8,23,-7
2018,233,8,24,-7
2018,233,8,25,-7
2018,233,8,26,-9
2018,233,8,27,-9
2018,233,8,28,-8
2018,233,8,29,-7
2018,233,8,30,-6
2018,233,8,31,-7
2018,233,8,32,-8
2018,233,8,33,-8
2018,233,8,34,-8
2018,233,8,35,-7
2018,233,8,36,-7
2018,233,8,37,-7
2018,233,8,38,-7
2018,233,8,39,-6
2018,233,8,40,-6
2018,233,8,41,-6
2018,233,8,42,-6
2018,233,8,43,-6
2018,233,8,44,-6
2018,233,8,45,-6
2018,233,8,46,-6
2018,233,8,47,-6
2018,233,8,48,-6
2018,233,8,49,-6
2018,233,8,50,-6
2018,233,8,51,-5
2018,233,8,52,-5
2018,233,8,53,-5
2018,233,8,54,-4
2018,233,8,55,-4
2018,233,8,56,-5
2018,233,8,57,-5
2018,233,8,58,-5
2018,233,8,59,-6
2018,233,9,0,-6
2018,233,9,1,-6
2018,233,9,2,-6
2018,233,9,3,-5
2018,233,9,4,-5
2018,233,9,5,-5
2018,233,9,6,-4
2018,233,9,7,-4
2018,233,9,8,-5
2018,233,9,9,-5
2018,233,9,10,-5
2018,233,9,11,-5
2018,233,9,12,-6
2018,233,9,13,-6
2018,233,9,14,-6
2018,233,9,15,-6
2018,233,9,16,-6
2018,233,9,17,-6
2018,233,9,18,-6
2018,233,9,19,-6
2018,233,9,20,-6
2018,233,9,21,-6
2018,233,9,22,-6
2018,233,9,23,-6
2018,233,9,24,-6
2018,233,9,25,-6
2018,233,9,26,-6
2018,233,9,27,-6
2018,233,9,28,-7
2018,233,9,29,-6
2018,233,9,30,-6
2018,233,9,31,-6
2018,233,9,32,-6
2018,233,9,33,-6
2018,233,9,34,-6
2018,233,9,35,-6
2018,233,9,36,-5
2018,233,9,37,-5
2018,233,9,38,-5
2018,233,9,39,-6
2018,233,9,40,-5
2018,233,9,41,-5
2018,233,9,42,-5
2018,233,9,43,-5
2018,233,9,44,-5
2018,233,9,45,-6
2018,233,9,46,-6
2018,233,9,47,-6
2018,233,9,48,-6
2018,233,9,49,-6
2018,233,9,50,-6
2018,233,9,51,-6
2018,233,9,52,-6
2018,233,9,53,-7
2018,233,9,54,-7
2018,233,9,55,-7
2018,233,9,56,-7
2018,233,9,57,-7
2018,233,9,58,-6
2018,233,9,59,-6
2018,233,10,0,-6
2018,233,10,1,-7
2018,233,10,2,-6
2018,233,10,3,-7
2018,233,10,4,-6
2018,233,10,5,-7
2018,233,10,6,-6
2018,233,10,7,-6
2018,233,10,8,-6
2018,233,10,9,-6
2018,233,10,10,-6
2018,233,10,11,-6
2018,233,10,12,-6
2018,233,10,13,-7
2018,233,10,14,-7
2018,233,10,15,-6
2018,233,10,16,-7
2018,233,10,17,-6
2018,233,10,18,-6
2018,233,10,19,-6
2018,233,10,20,-6
2018,233,10,21,-5
2018,233,10,22,-6
2018,233,10,23,-5
2018,233,10,24,-6
2018,233,10,25,-6
2018,233,10,26,-6
2018,233,10,27,-7
2018,233,10,28,-7
2018,233,10,29,-8
2018,233,10,30,-9
2018,233,10,31,-9
2018,233,10,32,-9
2018,233,10,33,-10
2018,233,10,34,-10
2018,233,10,35,-10
2018,233,10,36,-10
2018,233,10,37,-10
2018,233,10,38,-10
2018,233,10,39,-10
2018,233,10,40,-10
2018,233,10,41,-10
2018,233,10,42,-10
2018,233,10,43,-10
2018,233,10,44,-10
2018,233,10,45,-9
2018,233,10,46,-9
2018,233,10,47,-9
2018,233,10,48,-9
2018,233,10,49,-9
2018,233,10,50,-9
2018,233,10,51,-9
2018,233,10,52,-9
2018,233,10,53,-9
2018,233,10,54,-9
2018,233,10,55,-9
2018,233,10,56,-9
2018,233,10,57,-9
2018,233,10,58,-9
2018,233,10,59,-8
2018,233,11,0,-8
2018,233,11,1,-8
2018,233,11,2,-7
2018,233,11,3,-8
2018,233,11,4,-8
2018,233,11,5,-8
2018,233,11,6,-8
2018,233,11,7,-8
2018,233,11,8,-8
2018,233,11,9,-8
2018,233,11,10,-8
2018,233,11,11,-8
2018,233,11,12,-8
2018,233,11,13,-8
2018,233,11,14,-8
2018,233,11,15,-8
2018,233,11,16,-8
2018,233,11,17,-8
2018,233,11,18,-8
2018,233,11,19,-7
2018,233,11,20,-7
2018,233,11,21,-7
2018,233,11,22,-7
2018,233,11,23,-7
2018,233,11,24,-7
2018,233,11,25,-7
2018,233,11,26,-7
2018,233,11,27,-7
2018,233,11,28,-7
2018,233,11,29,-7
2018,233,11,30,-7
2018,233,11,31,-7
2018,233,11,32,-7
2018,233,11,33,-7
2018,233,11,34,-7
2018,233,11,35,-7
2018,233,11,36,-7
2018,233,11,37,-7
2018,233,11,38,-7
2018,233,11,39,-7
2018,233,11,40,-8
2018,233,11,41,-7
2018,233,11,42,-8
2018,233,11,43,-8
2018,233,11,44,-8
2018,233,11,45,-8
2018,233,11,46,-8
2018,233,11,47,-8
2018,233,11,48,-9
2018,233,11,49,-8
2018,233,11,50,-9
2018,233,11,51,-9
2018,233,11,52,-9
2018,233,11,53,-10
2018,233,11,54,-8
2018,233,11,55,-8
2018,233,11,56,-8
2018,233,11,57,-7
2018,233,11,58,-6
2018,233,11,59,-6
2018,233,12,0,-6
2018,233,12,1,-6
2018,233,12,2,-5
2018,233,12,3,-5
2018,233,12,4,-6
2018,233,12,5,-7
2018,233,12,6,-7
2018,233,12,7,-7
2018,233,12,8,-7
2018,233,12,9,-7
2018,233,12,10,-7
2018,233,12,11,-7
2018,233,12,12,-7
2018,233,12,13,-7
2018,233,12,14,-7
2018,233,12,15,-7
2018,233,12,16,-7
2018,233,12,17,-7
2018,233,12,18,-7
2018,233,12,19,-7
2018,233,12,20,-7
2018,233,12,21,-8
2018,233,12,22,-7
2018,233,12,23,-7
2018,233,12,24,-7
2018,233,12,25,-7
2018,233,12,26,-8
2018,233,12,27,-8
2018,233,12,28,-7
2018,233,12,29,-7
2018,233,12,30,-7
2018,233,12,31,-7
2018,233,12,32,-7
2018,233,12,33,-7
2018,233,12,34,-7
2018,233,12,35,-7
2018,233,12,36,-7
2018,233,12,37,-7
2018,233,12,38,-7
2018,233,12,39,-7
2018,233,12,40,-7
2018,233,12,41,-7
2018,233,12,42,-7
2018,233,12,43,-7
2018,233,12,44,-7
2018,233,12,45,-7
2018,233,12,46,-7
2018,233,12,47,-7
2018,233,12,48,-7
2018,233,12,49,-7
2018,233,12,50,-7
2018,233,12,51,-7
2018,233,12,52,-7
2018,233,12,53,-7
2018,233,12,54,-7
2018,233,12,55,-7
2018,233,12,56,-7
2018,233,12,57,-7
2018,233,12,58,-7
2018,233,12,59,-7
2018,233,13,0,-7
2018,233,13,1,-7
2018,233,13,2,-7
2018,233,13,3,-7
2018,233,13,4,-7
2018,233,13,5,-7
2018,233,13,6,-7
2018,233,13,7,-7
2018,233,13,8,-7
2018,233,13,9,-7
2018,233,13,10,-7
2018,233,13,11,-7
2018,233,13,12,-7
2018,233,13,13,-7
2018,233,13,14,-7
2018,233,13,15,-7
2018,233,13,16,-7
2018,233,13,17,-7
2018,233,13,18,-7
2018,233,13,19,-7
2018,233,13,20,-7
2018,233,13,21,-7
2018,233,13,22,-6
2018,233,13,23,-6
2018,233,13,24,-6
2018,233,13,25,-7
2018,233,13,26,-6
2018,233,13,27,-6
2018,233,13,28,-6
2018,233,13,29,-6
2018,233,13,30,-6
2018,233,13,31,-6
2018,233,13,32,-6
2018,233,13,33,-6
2018,233,13,34,-6
2018,233,13,35,-6
2018,233,13,36,-6
2018,233,13,37,-6
2018,233,13,38,-6
2018,233,13,39,-6
2018,233,13,40,-5
2018,233,13,41,-5
2018,233,13,42,-5
2018,233,13,43,-5
2018,233,13,44,-5
2018,233,13,45,-5
2018,233,13,46,-5
2018,233,13,47,-5
2018,233,13,48,-5
2018,233,13,49,-5
2018,233,13,50,-5
2018,233,13,51,-5
2018,233,13,52,-5
2018,233,13,53,-5
2018,233,13,54,-5
2018,233,13,55,-5
2018,233,13,56,-5
2018,233,13,57,-5
2018,233,13,58,-5
2018,233,13,59,-5
2018,233,14,0,-5
2018,233,14,1,-5
2018,233,14,2,-5
2018,233,14,3,-5
2018,233,14,4,-6
2018,233,14,5,-6
2018,233,14,6,-6
